31283,United States,50-59,Male,Full-stack Developer,Full-stack web developer,Full-stack web developer,13,105000,"AngularJS; C; C++; C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; MongoDB; Node.js; SQL; SQL Server; Visual Basic","AngularJS; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; MongoDB; Node.js",No,Employed full-time,Software Products,500-999 employees,3,I love my job,Multiple times a day,Dogs,,Agree completely,Disagree completely,Fragile code base; Corporate policies; Non-technical management
31287,Australia,25-29,Male,Developer; Engineer; Programmer; Rockstar; Ninja; Guru; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,,C#; JavaScript; MongoDB; PHP; Python; R; Scala; SQL; SQL Server,Arduino / Raspberry Pi; Hadoop; MongoDB; Python; R; Scala,Yes,Employed full-time,Software Products,20-99 employees,0,I love my job,Multiple times a day,Dogs,,Agree completely,Agree somewhat,Poor scheduling; Unrealistic expectations; Poor documentation; Interacting with stupid people; Changing requirements; Unspecific requirements
31288,United States,25-29,Female,Developer; Engineer; Programmer; Full-stack Developer,Front-end web developer,Front-end web developer,3.5,105000,AngularJS; Java; JavaScript; Node.js,AngularJS; CoffeeScript; JavaScript; MongoDB; Node.js; ReactJS,Yes,Employed full-time,Healthcare,"1,000-4,999 employees",1,I'm neither satisfied nor dissatisfied,Multiple times a day,Cats,Star Wars,Agree completely,Neutral,Inefficient development processes; Poor infrastructure or equipment; Changing requirements
31289,Bermuda,40-49,Male,Developer; Engineer; Programmer; Sr. Developer; Guru; Expert,Enterprise level services developer,Enterprise level services developer,13,115000,AngularJS; C#; JavaScript; SQL; SQL Server; Visual Basic,"Android; AngularJS; C#; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); F#; iOS; JavaScript; MongoDB; Node.js; SQL; SQL Server; Windows Phone",Yes,Employed full-time,Other (please specify),100-499 employees,1,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars,Agree completely,Neutral,Inefficient development processes; Poor scheduling; Poor documentation
31291,Australia,25-29,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,0.5,45000,JavaScript; MongoDB; Ruby; Scala,C; JavaScript; MongoDB; ReactJS; Scala,Yes,Employed full-time,Automotive,5-9 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree completely,Interacting with non-technical people; Unspecific requirements
31292,Germany,25-29,Female,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,1.5,65000,"Cloud (AWS, GAE, Azure, etc.); Java; Python; Scala",C++,No,Employed full-time,Web Services,"10,000+ employees",0,I'm somewhat dissatisfied with my job,Multiple times a day,Cats,Star Wars,Neutral,Disagree completely,Inefficient development processes; Poor scheduling
31294,United States,35-39,Male,Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,135000,Go; JavaScript; Node.js; ReactJS; Ruby,Go; JavaScript; Node.js; ReactJS; Swift,No,Employed full-time,Foundation / Non-Profit,"1,000-4,999 employees",3,I'm neither satisfied nor dissatisfied,Multiple times a day,Other (please specify),Star Wars,Agree completely,Disagree completely,Poor team dynamics; Inefficient development processes; Unrealistic expectations
31296,Germany,30-34,Male,Developer; Programmer; Ninja; Expert; Full-stack Developer,Back-end web developer,Back-end web developer,13,,JavaScript; Python; Salesforce; SQL; SQL Server; Visual Basic,"Android; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Python; R; Salesforce; SQL; SQL Server; Visual Basic",Yes,Other (please specify),Software Products,1-4 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Other (please specify),Star Wars; Star Trek,Agree completely,Disagree completely,Poor documentation; Outdated technologies; Interacting with non-technical people; Poor infrastructure or equipment; Changing requirements; Unspecific requirements; Limited resources
31297,United States,30-34,Male,Developer; Engineer; Programmer,Enterprise level services developer,Enterprise level services developer,8,210000,"C; Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; Python; Scala; Spark; SQL",C; Haskell; Scala,Yes,Employed full-time,Internet,"10,000+ employees",6,I hate my job,A couple times a week,Cats,Star Wars; Star Trek,Agree completely,Neutral,Poor documentation; Corporate policies; Unspecific requirements
31298,United States,20-24,Female,Developer; Engineer; Programmer; Rockstar; Ninja; Guru,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",1.5,5000,Android; Arduino / Raspberry Pi; C; C#; Java; Matlab,Android; C; C++; C#; Java; Python,Yes,Employed part-time,Consumer Products,I am not sure,0,I love my job,A few times a month,Cats,Star Wars; Star Trek,Agree completely,Agree somewhat,Inefficient development processes; Poor infrastructure or equipment; Unspecific requirements
31299,France,30-34,Male,Developer; Engineer; Programmer; Full-stack Developer,Back-end web developer,Back-end web developer,8,15000,JavaScript; PHP; SQL,AngularJS; JavaScript; PHP; SQL,Other (please specify),Employed part-time,Internet,20-99 employees,0,I'm somewhat dissatisfied with my job,Once a day,Cats,,Agree somewhat,Disagree completely,Poor documentation; Corporate policies; Interacting with stupid people
31300,United States,30-34,Male,Developer; Engineer; Programmer; Guru; Hacker,Enterprise level services developer,Enterprise level services developer,8,135000,JavaScript; Salesforce,"Cloud (AWS, GAE, Azure, etc.); Hadoop; Python; R; Salesforce",No,Employed full-time,Software Products,100-499 employees,3,I love my job,Multiple times a day,Cats,Star Wars; Star Trek,Agree completely,Agree somewhat,Unspecific requirements; Limited resources
31301,Romania,20-24,Male,Developer; Engineer; Programmer; Rockstar,Full-stack web developer,Full-stack web developer,0.5,5000,Go; Java; Python,C; C++; Go; Haskell; JavaScript; Python; Ruby,Yes,Employed full-time,Internet,20-99 employees,1,I'm somewhat satisfied with my job,Once a day,Cats,Star Wars,Agree somewhat,Disagree completely,Poor team dynamics; Inefficient development processes; Fragile code base; Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Changing requirements; Unspecific requirements
31302,United Kingdom,20-24,Male,Developer; Engineer; Programmer,DevOps,DevOps,3.5,45000,C#; Python,Android; C#; Java; JavaScript; Node.js,No,Employed full-time,,,,,,,,,,
31303,Canada,25-29,Female,Developer; Programmer,Back-end web developer,Back-end web developer,3.5,,AngularJS; Python,Python; Ruby,No,Employed full-time,Other (please specify),10-19 employees,3,,Multiple times a day,Cats,Star Wars; Star Trek,Neutral,Disagree completely,Fragile code base; Poor documentation; Poor infrastructure or equipment; Limited resources
31304,Canada,20-24,Male,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,1.5,55000,AngularJS; Java; JavaScript,JavaScript; ReactJS; Scala,No,Employed full-time,,,,,,,,,,
31305,Germany,25-29,Male,Developer; Programmer,Graphics programmer,Graphics programmer,0.5,5000,C++; C#; Haskell; Java,AngularJS; CoffeeScript; Haskell; JavaScript; Node.js; Ruby,Yes,I'm a student,,,,,Multiple times a day,Dogs,,Agree somewhat,Agree completely,Poor team dynamics; Inefficient development processes; Poor scheduling; Poor documentation; Corporate policies; Non-technical management
31307,Sweden,40-49,Male,Developer; Engineer; Programmer; Manager; Hacker,DevOps,DevOps,13,105000,Android; Java; PHP; SQL,PHP,Other (please specify),Employed full-time,Automotive,"10,000+ employees",2,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Trek,Agree completely,Disagree completely,Fragile code base; Interacting with stupid people; Poor infrastructure or equipment
31309,United States,40-49,Other,Developer; Programmer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",8,55000,C; JavaScript; SQL,C; JavaScript; Perl; Python; SQL,Other (please specify),Employed full-time,Healthcare,20-99 employees,Other (please specify),I love my job,Other (please specify),Cats,,Agree completely,Disagree completely,Poor scheduling; Poor documentation; Unspecific requirements
31311,Italy,< 20,Male,Developer,Back-end web developer,Back-end web developer,0.5,5000,JavaScript; PHP; Ruby,CoffeeScript; Node.js; Python; ReactJS; Redis,Other (please specify),Freelance / Contractor,Software Products,1-4 employees,0,I'm somewhat satisfied with my job,Once a day,Dogs,,Agree somewhat,Disagree somewhat,Unrealistic expectations; Interacting with non-technical people
31312,Italy,25-29,Male,Developer; Engineer; Programmer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,25000,Android; AngularJS; Java; JavaScript; MongoDB; Node.js,Android; AngularJS; JavaScript; MongoDB; Node.js; ReactJS; Swift,No,Employed full-time,Consulting,100-499 employees,3,I'm somewhat dissatisfied with my job,Multiple times a day,Cats,Star Trek,Agree somewhat,Agree completely,Poor documentation; Outdated technologies; Interacting with non-technical people
31313,Australia,25-29,Male,Developer; Programmer,Business intelligence or data warehousing expert,Business intelligence or data warehousing expert,3.5,35000,Java; JavaScript; SQL,Android; C++; iOS; Java; SQL; SQL Server; WordPress,Other (please specify),Employed full-time,Consulting,20-99 employees,1,I love my job,I never check-in or commit code,Dogs,,,,
31315,United States,30-34,Male,Developer; Engineer; Programmer; Manager; Rockstar; Ninja; Full-stack Developer; Hacker,Full-stack web developer,Full-stack web developer,3.5,55000,"Arduino / Raspberry Pi; AngularJS; C#; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; SharePoint; SQL; SQL Server; Visual Basic",Android; iOS; Swift,Yes,Employed full-time,Automotive,20-99 employees,0,I hate my job,Multiple times a day,Cats,Star Wars,Agree completely,Agree somewhat,Poor team dynamics; Fragile code base; Poor documentation; Outdated technologies
31316,United States,50-59,Male,Developer; Programmer; Sr. Developer; Expert,Back-end web developer,Back-end web developer,13,115000,Java,Java,No,Employed full-time,Software Products,"10,000+ employees",0,I'm somewhat satisfied with my job,A couple times a week,Cats,Star Wars,Agree completely,Disagree completely,Non-technical management; Limited resources
31317,Mexico,20-24,Male,Developer; Programmer,Front-end web developer,Front-end web developer,1.5,,C#; JavaScript; PHP,Android; iOS; Objective-C; PHP,No,Employed full-time,Software Products,1-4 employees,0,I'm neither satisfied nor dissatisfied,Once a day,Dogs,Star Wars,Agree completely,Disagree completely,Poor documentation; Poor infrastructure or equipment; Unspecific requirements
31319,United States,25-29,Female,Developer; Programmer,Full-stack web developer,Full-stack web developer,3.5,125000,CoffeeScript; Redis; Ruby; SQL,Android; C; Haskell; Swift,Other (please specify),Employed full-time,Other (please specify),20-99 employees,2,I'm somewhat satisfied with my job,Multiple times a day,Other (please specify),Star Trek,Agree completely,Agree somewhat,Poor team dynamics; Trying to be nice
31320,Greece,< 20,Male,Developer; Sr. Developer,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",13,45000,C++; C#; F#; R; Ruby,Cassandra; PHP; ReactJS,Yes,Employed full-time,Software Products,"5,000-9,999 employees",2,I love my job,Multiple times a day,Dogs,Star Trek,Agree completely,Disagree completely,Poor team dynamics; Fragile code base; Outdated technologies; Interacting with non-technical people; Limited resources
31322,Brazil,20-24,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,5000,Java; JavaScript; PHP; SQL,C; iOS; Java; JavaScript; PHP; SQL,Yes,Other (please specify),Government,100-499 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars,Agree somewhat,Agree completely,Inefficient development processes; Outdated technologies; Poor infrastructure or equipment; Limited resources
31323,Canada,25-29,Male,Developer,Front-end web developer,Front-end web developer,0.5,35000,AngularJS; JavaScript,JavaScript; Python; ReactJS; Ruby,Yes,Employed full-time,Software Products,20-99 employees,1,I'm somewhat dissatisfied with my job,Once a day,Dogs,Star Wars,Agree somewhat,Agree somewhat,
31325,Serbia,30-34,Male,Developer,Back-end web developer,Back-end web developer,3.5,15000,PHP,AngularJS; Node.js,Yes,Employed full-time,Web Services,500-999 employees,2,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree completely,Inefficient development processes
31326,Georgia,35-39,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Expert; Full-stack Developer,Desktop developer,Desktop developer,13,25000,Android; Java; SQL,Android; iOS; Java; SQL,No,Employed full-time,Telecommunications,100-499 employees,2,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars; Star Trek,Agree completely,Disagree somewhat,Poor scheduling; Unrealistic expectations; Poor documentation; Non-technical management; Interacting with stupid people; Poor infrastructure or equipment; Changing requirements; Limited resources
31327,Germany,< 20,Male,Developer; Engineer; Programmer,Mobile developer - iOS,"Mobile Dev (Android, iOS, WP & Multi-Platform)",0.5,,"Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; Node.js; Objective-C; Python; Swift","Android; C#; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; Node.js; Objective-C; Python; Swift",Yes,I'm a student,,,,,A couple times a week,Cats,Star Trek,Agree completely,Agree somewhat,Interacting with non-technical people; Interacting with stupid people; Trying to be nice
31328,Russian Federation,20-24,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,3.5,5000,C++; JavaScript; LAMP; Node.js; PHP; SQL; WordPress,Android; Node.js,No,Employed part-time,Education,100-499 employees,1,I'm somewhat satisfied with my job,Multiple times a day,Cats,,Neutral,Disagree completely,Poor scheduling; Poor documentation; Corporate policies; Outdated technologies; Interacting with non-technical people
31329,United States,35-39,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,3.5,85000,Android; C#; iOS; Java; SQL; Swift,AngularJS,Yes,Employed full-time,Other (please specify),500-999 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Trek,Agree completely,Agree completely,Inefficient development processes; Changing requirements
31330,Switzerland,40-49,Male,Sr. Developer,Desktop developer,Desktop developer,13,95000,C++; C#; JavaScript; R; SharePoint; SQL; SQL Server,"Cloud (AWS, GAE, Azure, etc.); JavaScript; Python; R; SQL; SQL Server",Yes,Freelance / Contractor,Healthcare,"1,000-4,999 employees",2,I'm somewhat satisfied with my job,Once a day,Dogs,Star Trek,Agree completely,Agree somewhat,Poor team dynamics; Unrealistic expectations; Poor documentation; Changing requirements; Unspecific requirements
31331,United States,25-29,Male,Developer; Engineer; Hacker,Desktop developer,Desktop developer,3.5,65000,C#; JavaScript; SQL Server; Visual Basic,Arduino / Raspberry Pi; JavaScript; MongoDB; Node.js,No,Employed full-time,Manufacturing,"10,000+ employees",0,I'm somewhat dissatisfied with my job,Multiple times a day,Other (please specify),Star Wars,Agree completely,Disagree completely,Poor team dynamics; Inefficient development processes; Fragile code base; Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Non-technical management; Interacting with non-technical people; Interacting with stupid people; Poor infrastructure or equipment; Changing requirements; Unspecific requirements; Limited resources
31333,United Kingdom,25-29,Male,Developer,Back-end web developer,Back-end web developer,1.5,55000,Java,Clojure; Scala,No,Employed full-time,Telecommunications,"10,000+ employees",2,I love my job,Multiple times a day,Dogs,Star Trek,Agree completely,Agree completely,Poor team dynamics; Inefficient development processes; Corporate policies; Outdated technologies; Non-technical management; Interacting with stupid people; Poor infrastructure or equipment; Unspecific requirements; Limited resources
31335,Chile,20-24,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,3.5,15000,Android; Java; JavaScript,Android; iOS; Java,Yes,Employed full-time,Telecommunications,"1,000-4,999 employees",5,I'm somewhat satisfied with my job,Once a day,Dogs,Star Wars,Agree somewhat,Disagree somewhat,Fragile code base; Poor documentation; Interacting with stupid people
31336,Canada,30-34,Male,Sr. Developer,Designer,Designer,8,65000,C#; Scala; Spark; SQL; SQL Server,F#; Scala; Spark; SQL Server,Yes,Employed full-time,Finance / Banking,"10,000+ employees",11+,I'm somewhat satisfied with my job,A few times a month,Dogs,Star Trek,Agree somewhat,Disagree somewhat,Unrealistic expectations; Corporate policies; Interacting with stupid people
31338,United States,30-34,Male,Developer; Engineer; Sr. Developer; Rockstar; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,85000,JavaScript; LAMP; PHP; Python; R; SQL,AngularJS; Go; Hadoop; Python,Yes,Employed full-time,Healthcare,20-99 employees,0,I'm somewhat dissatisfied with my job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Dogs,Star Wars,Agree completely,Neutral,Unrealistic expectations; Non-technical management; Limited resources
31340,Romania,30-34,Male,Developer; Programmer,Graphics programmer,Graphics programmer,13,5000,C++; JavaScript; PHP,Arduino / Raspberry Pi; C++; C#; JavaScript; Node.js; PHP,Yes,Self-employed,Gaming,I am not part of a company,"I am not on a ""team""",I'm neither satisfied nor dissatisfied,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Dogs,Star Trek,Agree completely,Disagree completely,Unrealistic expectations; Outdated technologies; Limited resources
31341,Denmark,25-29,Male,Developer; Programmer,Mobile developer - iOS,"Mobile Dev (Android, iOS, WP & Multi-Platform)",8,,Android; Arduino / Raspberry Pi; iOS; Java; Objective-C; Swift,Android; Arduino / Raspberry Pi; C#; iOS; Java; Objective-C; Python; Ruby; Swift,Yes,I'm a student,,,,,Multiple times a day,Dogs,Star Wars,Agree completely,Neutral,Poor team dynamics; Non-technical management; Interacting with non-technical people
31342,United States,25-29,Male,Developer; Engineer; Programmer; Full-stack Developer; Full Stack Overflow Developer,Full-stack web developer,Full-stack web developer,3.5,75000,Android; AngularJS; Cordova; iOS; Java; JavaScript; MongoDB; Node.js; Ruby; Swift,Android; AngularJS; JavaScript; Node.js; ReactJS; Swift,Yes,Employed full-time,Education,10-19 employees,0,I love my job,Multiple times a day,Dogs,Star Wars,Agree somewhat,Disagree completely,Outdated technologies
31343,United States,30-34,Male,Developer; Programmer; Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,8,95000,C#; JavaScript; Node.js; SQL Server,C#; JavaScript; Node.js; ReactJS,No,Employed full-time,Internet,10-19 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree completely,Poor team dynamics; Inefficient development processes; Fragile code base
31344,Ireland {Republic},30-34,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,3.5,45000,Android; C#; iOS; SQL,Android; C#; F#; iOS; SQL,No,Employed full-time,Internet,100-499 employees,1,I love my job,Multiple times a day,Other (please specify),Star Trek,Agree somewhat,Disagree completely,Inefficient development processes; Fragile code base; Unrealistic expectations; Non-technical management; Poor infrastructure or equipment; Changing requirements; Limited resources
31345,Sweden,40-49,Male,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Front-end web developer,Front-end web developer,13,65000,JavaScript,"Cloud (AWS, GAE, Azure, etc.)",Yes,Employed full-time,Software Products,20-99 employees,0,I love my job,Once a day,Dogs,Star Wars,Agree completely,Disagree completely,Poor team dynamics; Unspecific requirements; Trying to be nice
31347,Germany,30-34,Male,Programmer,Full-stack web developer,Full-stack web developer,13,65000,AngularJS; Java; JavaScript; LAMP; MongoDB; Node.js; PHP; ReactJS; Scala; SQL,AngularJS; Dart; Java; JavaScript; LAMP; MongoDB; Node.js; PHP; Python; ReactJS; Scala; SQL,No,Employed full-time,Consumer Products,5-9 employees,3,I love my job,Multiple times a day,Dogs,,Agree completely,Disagree somewhat,Poor team dynamics; Inefficient development processes; Fragile code base; Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Non-technical management; Poor infrastructure or equipment; Unspecific requirements
31348,United Kingdom,50-59,Male,Developer; Engineer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,13,35000,C; JavaScript; LAMP; MongoDB; Node.js; Perl; ReactJS; SQL,Android; AngularJS; Go; JavaScript; MongoDB; Node.js; Perl; ReactJS,Yes,Prefer not to disclose,Foundation / Non-Profit,1-4 employees,1,I'm somewhat satisfied with my job,Multiple times a day,Cats,Star Trek,Agree completely,Disagree completely,Unrealistic expectations; Interacting with non-technical people; Limited resources
31349,New Zealand,20-24,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,1.5,25000,Android; C; C#; Java; Visual Basic,"Android; Arduino / Raspberry Pi; C; Cloud (AWS, GAE, Azure, etc.); Java",No,I'm a student,,,,,Multiple times a day,Dogs,Star Wars,Agree completely,Agree somewhat,Fragile code base; Non-technical management; Changing requirements
31350,United Kingdom,40-49,Male,Developer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,8,45000,AngularJS; C#; Cordova; JavaScript; SQL Server; Windows Phone,AngularJS; C#; Cordova; JavaScript; Node.js; SQL Server; Windows Phone,Yes,Employed full-time,Manufacturing,"1,000-4,999 employees",0,I'm neither satisfied nor dissatisfied,Multiple times a day,Cats,Star Trek,Agree completely,Disagree completely,Poor scheduling; Unspecific requirements; Limited resources
31351,New Zealand,20-24,Male,Engineer; Programmer,Embedded application developer,Embedded application developer,3.5,65000,Android; Arduino / Raspberry Pi; C; C++; C#; Java; JavaScript; Perl; SQL,Android; Arduino / Raspberry Pi; C; C++; C#; Java; JavaScript; Swift,No,Employed full-time,Automotive,5-9 employees,3,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree somewhat,Poor documentation; Outdated technologies; Interacting with stupid people
31352,Australia,30-34,Male,Sr. Developer,Full-stack web developer,Full-stack web developer,8,85000,"Cloud (AWS, GAE, Azure, etc.); Java; Python","Cloud (AWS, GAE, Azure, etc.); Haskell; Java; ReactJS",Other (please specify),Employed full-time,Other (please specify),100-499 employees,1,I love my job,Multiple times a day,Cats,,Agree completely,Disagree completely,Inefficient development processes; Limited resources
31353,United States,20-24,Male,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Ninja; Expert; Full-stack Developer; Hacker,Mobile developer - iOS,"Mobile Dev (Android, iOS, WP & Multi-Platform)",3.5,95000,C; C++; Clojure; iOS; JavaScript; Objective-C; Swift,Swift,Yes,Employed full-time,Consulting,20-99 employees,2,I'm somewhat dissatisfied with my job,Multiple times a day,Dogs,Star Wars,Agree completely,Agree somewhat,Poor team dynamics; Unrealistic expectations; Outdated technologies
31356,United States,30-34,Female,,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",3.5,155000,C; Hadoop; Java; JavaScript; Matlab; MongoDB; Perl; Python; R; SQL; SQL Server,Hadoop; MongoDB; Python; R; Spark; SQL; SQL Server,Other (please specify),Employed full-time,Other (please specify),"10,000+ employees",4,I'm somewhat satisfied with my job,,,,,,
31357,United Kingdom,40-49,Female,Programmer; Rockstar; Expert,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",13,35000,R,Python; R,Yes,Self-employed,Consulting,1-4 employees,1,I love my job,A few times a month,Other (please specify),Star Wars,Agree completely,Disagree completely,
31358,Mexico,25-29,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,3.5,25000,C#; JavaScript; SQL Server,AngularJS; C#; JavaScript; SQL Server,Yes,Employed full-time,Education,100-499 employees,1,I'm somewhat satisfied with my job,A few times a month,Dogs,Star Wars,Agree somewhat,Disagree completely,Fragile code base; Unrealistic expectations; Unspecific requirements
31360,United States,25-29,Male,Developer; Engineer; Programmer,Back-end web developer,Back-end web developer,8,115000,"Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; SQL","Cloud (AWS, GAE, Azure, etc.); Java; SQL",Other (please specify),Employed full-time,Web Services,"10,000+ employees",2,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree somewhat,Interacting with stupid people; Limited resources
31361,United States,40-49,Female,Developer; Engineer; Programmer; Sr. Developer; Full-stack Developer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",13,95000,Android; Cordova; iOS; Java; JavaScript; Python; SQL,"Android; AngularJS; Cordova; Cloud (AWS, GAE, Azure, etc.); iOS; Java; JavaScript; LAMP; Python; SQL",Other (please specify),Employed full-time,Government,20-99 employees,1,I'm somewhat satisfied with my job,A few times a month,Cats,Star Wars; Star Trek,Agree completely,Disagree completely,Unrealistic expectations; Unspecific requirements
31363,Bulgaria,20-24,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,3.5,,C#; JavaScript; SQL; SQL Server,C#; Python; SQL; SQL Server; Windows Phone,No,Employed full-time,Consulting,100-499 employees,1,I love my job,A couple times a week,Other (please specify),Star Wars,Agree completely,Disagree completely,Poor team dynamics; Outdated technologies; Changing requirements; Unspecific requirements
31364,Canada,20-24,Male,Developer; Programmer; Ninja; Full-stack Developer,Full-stack web developer,Full-stack web developer,1.5,35000,C#; JavaScript,Android; AngularJS; C#; JavaScript; MongoDB; Node.js,Yes,Freelance / Contractor,Not Currently Employed,I am not part of a company,"I am not on a ""team""",I don't have a job,A couple times a week,Dogs,Star Wars; Star Trek,Agree somewhat,Agree completely,Poor scheduling; Unrealistic expectations; Poor documentation; Changing requirements; Limited resources
31366,Denmark,50-59,Male,Sr. Developer; Expert; Full Stack Overflow Developer,"Executive (VP of Eng., CTO, CIO, etc.)","Executive (VP of Eng., CTO, CIO, etc.)",13,,Android; Arduino / Raspberry Pi; C; C++; JavaScript; LAMP; Node.js,Arduino / Raspberry Pi; C; C++; JavaScript; Node.js; PHP,Yes,Prefer not to disclose,Consumer Products,,0,I love my job,A couple times a week,Other (please specify),Star Trek,Agree completely,Disagree completely,Non-technical management; Interacting with stupid people
31367,United States,20-24,Male,Developer,Front-end web developer,Front-end web developer,3.5,85000,AngularJS; C#; JavaScript; Node.js,AngularJS; JavaScript; MongoDB; Node.js; ReactJS,No,Employed full-time,Government,20-99 employees,0,I'm neither satisfied nor dissatisfied,Multiple times a day,Cats,,,,
31368,Australia,40-49,Female,Developer; Guru,Business intelligence or data warehousing expert,Business intelligence or data warehousing expert,13,75000,SQL,C; C#; Python; R; SQL,No,Employed full-time,Finance / Banking,20-99 employees,1,I love my job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Cats,Star Wars,Agree completely,Agree somewhat,Unrealistic expectations; Outdated technologies; Unspecific requirements
31370,Bangladesh,30-34,Male,Developer; Engineer,Back-end web developer,Back-end web developer,8,15000,Android; Python,"Cloud (AWS, GAE, Azure, etc.); JavaScript; Python; Spark",No,Prefer not to disclose,Software Products,10-19 employees,0,I'm somewhat dissatisfied with my job,Multiple times a day,Other (please specify),Star Wars,Agree completely,Disagree somewhat,Inefficient development processes; Interacting with non-technical people
31371,Austria,< 20,Male,Programmer,Machine learning developer,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",3.5,,Java; MongoDB; Node.js; Python,,Yes,I'm a student,,,,,A couple times a week,Cats,Star Wars,Agree completely,Agree completely,Inefficient development processes; Poor documentation; Interacting with non-technical people
31372,Denmark,40-49,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,13,125000,Clojure; Java; JavaScript; Node.js; ReactJS,JavaScript; Node.js; ReactJS,No,Employed full-time,Software Products,5-9 employees,0,I'm somewhat satisfied with my job,Multiple times a day,Dogs,,Agree completely,Disagree completely,Poor team dynamics
31373,United States,25-29,Male,Developer; Engineer; Manager,Engineering manager,Engineering manager,8,125000,Python; SQL,Python; R,Yes,Employed full-time,Healthcare,"10,000+ employees",6,I love my job,Once a day,Dogs,Star Trek,Agree completely,Agree completely,Inefficient development processes; Poor infrastructure or equipment; Changing requirements
31375,Czech Republic,30-34,Male,Developer; Engineer; Programmer; Sr. Developer; Manager,"Executive (VP of Eng., CTO, CIO, etc.)","Executive (VP of Eng., CTO, CIO, etc.)",8,45000,CoffeeScript; JavaScript; PHP; Redis; Ruby; SQL; WordPress,"CoffeeScript; Clojure; Cloud (AWS, GAE, Azure, etc.); MongoDB; Node.js; Ruby; Swift; WordPress",Yes,Self-employed,Consulting,5-9 employees,1,I love my job,Multiple times a day,Dogs,Star Wars,Agree completely,Disagree completely,Fragile code base; Changing requirements; Limited resources
